"No.","Time","Source","Destination","Protocol","Length","Info"
"1295","7679.069632","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1296","7679.175940","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1297","7679.184113","192.168.1.104","161.117.56.73","UDP","378","52506  >  8053 Len=336"
"1298","7679.551613","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1299","7679.563525","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1300","7698.680936","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1301","7699.072753","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1304","7718.680955","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1305","7719.064773","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1306","7729.128453","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1307","7729.128908","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1308","7729.507012","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1309","7729.507020","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1310","7738.681478","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1311","7739.058043","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1314","7758.681678","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1315","7759.062204","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1316","7759.222992","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1317","7759.227839","192.168.1.104","161.117.56.73","UDP","378","52506  >  8053 Len=336"
"1318","7759.598263","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1319","7759.606166","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1322","7778.681433","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1323","7779.058359","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1325","7792.355920","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1326","7792.719336","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1329","7798.681912","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1330","7799.058517","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1331","7813.379880","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1332","7813.777634","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1333","7818.682128","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1334","7819.058664","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1337","7838.682142","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1338","7839.058803","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1341","7858.682616","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1342","7859.059946","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1345","7878.683012","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1346","7879.060100","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1347","7898.682687","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1348","7899.059250","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1352","7918.683674","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1353","7919.070868","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1356","7938.682937","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1357","7939.090541","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1360","7958.683604","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1361","7959.079694","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1362","7978.683777","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1363","7979.082877","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1366","7998.683517","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1367","7999.112882","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1370","8018.683716","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1371","8019.087119","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1374","8038.684474","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1375","8039.096278","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1377","8058.684255","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1378","8059.054307","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1381","8078.684679","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1382","8079.209459","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1385","8098.684803","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1386","8099.085759","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1389","8118.684753","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1390","8119.062834","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1391","8138.685349","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1394","8139.066027","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1395","8157.072740","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1396","8157.445195","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1397","8157.719778","192.168.1.104","161.117.56.73","UDP","426","52506  >  8053 Len=384"
"1398","8158.091192","161.117.56.73","192.168.1.104","UDP","234","8053  >  52506 Len=192"
"1399","8158.685467","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1400","8159.008824","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1401","8159.063229","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1402","8159.392184","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1405","8178.685798","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1406","8179.064329","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1409","8198.686049","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1410","8199.161356","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1411","8218.687666","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1414","8219.069642","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1415","8238.685935","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1416","8239.066787","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1419","8258.686179","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1420","8259.084900","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1423","8278.686709","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1424","8279.082095","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1425","8298.686467","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1428","8299.082243","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1429","8318.686605","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1430","8319.082379","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1433","8330.100318","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1434","8330.113224","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1435","8330.492523","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1436","8330.492527","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1437","8338.687178","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1438","8339.082550","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1439","8345.915584","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1440","8345.917995","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"1441","8346.282592","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1442","8346.291540","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1445","8353.099836","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1446","8353.104970","192.168.1.104","161.117.56.73","UDP","234","52506  >  8053 Len=192"
"1447","8353.490682","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1448","8353.490687","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1449","8358.687019","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1450","8359.082677","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1453","8378.687602","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1454","8379.082763","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1455","8398.687489","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1456","8399.085995","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1460","8418.687428","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1461","8419.092091","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1464","8438.688050","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1465","8439.092166","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1468","8458.688176","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1469","8459.084490","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1470","8465.333973","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1471","8465.693357","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1472","8472.436822","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1473","8472.803437","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1474","8478.688154","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1475","8479.084597","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1478","8498.689550","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1479","8499.085591","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1482","8518.688422","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1483","8519.085874","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1486","8538.689029","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1487","8539.043904","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1488","8558.689246","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1489","8559.086165","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1492","8578.689128","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1493","8579.086326","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1494","8582.756283","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1495","8583.124348","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1498","8597.696888","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1499","8598.086188","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1500","8598.688269","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1501","8599.084966","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1504","8618.685924","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1505","8619.083618","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1506","8638.685420","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1507","8639.083082","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1510","8645.588992","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1511","8645.780593","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1512","8645.790660","192.168.1.104","161.117.56.73","UDP","394","52506  >  8053 Len=352"
"1513","8645.960005","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1514","8646.158993","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1515","8646.169971","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1516","8652.689430","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1517","8653.079000","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1518","8654.800699","192.168.1.104","161.117.56.73","UDP","218","52506  >  8053 Len=176"
"1519","8655.199990","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1520","8658.685652","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1521","8659.079995","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1525","8678.685400","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1526","8679.080064","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1529","8698.685449","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1530","8699.083152","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1531","8718.686019","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1532","8719.082196","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1535","8738.686245","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1536","8739.083419","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1539","8758.686469","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1540","8759.083550","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1543","8778.686214","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1544","8779.106724","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1545","8798.686752","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1546","8799.223693","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1549","8818.688139","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1550","8819.071920","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1553","8838.686655","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1554","8839.062059","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1557","8858.716649","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1558","8859.081045","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1559","8878.687480","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1560","8879.067339","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1563","8898.687933","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1564","8899.065407","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1568","8918.725542","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1569","8919.108431","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1570","8931.152965","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1571","8931.157173","192.168.1.104","161.117.56.73","UDP","186","52506  >  8053 Len=144"
"1572","8931.158449","192.168.1.104","161.117.56.73","UDP","154","52506  >  8053 Len=112"
"1573","8931.542649","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1574","8931.549548","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1575","8931.554528","161.117.56.73","192.168.1.104","UDP","138","8053  >  52506 Len=96"
"1578","8938.687718","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1579","8939.061679","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1580","8946.122401","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1581","8946.508738","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1582","8953.234298","192.168.1.104","161.117.56.73","UDP","202","52506  >  8053 Len=160"
"1583","8953.625738","161.117.56.73","192.168.1.104","UDP","106","8053  >  52506 Len=64"
"1584","8958.688527","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1585","8959.070801","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1588","8978.688527","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1589","8979.071803","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1592","8998.688558","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1593","8999.093058","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1596","9018.689077","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1597","9019.065184","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1598","9038.688866","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1599","9039.065305","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1603","9058.688988","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1604","9059.062381","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1607","9078.689597","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1608","9079.062504","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
"1611","9098.689951","192.168.1.104","161.117.56.73","UDP","74","52506  >  8053 Len=32"
"1612","9099.053725","161.117.56.73","192.168.1.104","UDP","74","8053  >  52506 Len=32"
